"GTIN","Brand","Category","Name","Weight","Calories/Serving","Serving Size","Sugar (g)","Total Fiber (g)","Sodium","Protein","# of Ingredients","Price"
"85239049242","Target","Pre-Packaged Fruit & Vegetables",NA,"",24,"2 cups",2.35,1.2,18,1.18,NA,NA
"85239049181","Target","Pre-Packaged Fruit & Vegetables",NA,"",29,"2 cups",1.18,2.4,76,2.35,NA,NA
"85239049228","Target","Pre-Packaged Fruit & Vegetables",NA,"",29,"2 cups",1.18,2.4,76,2.35,NA,NA
"85239049280","Target","Pre-Packaged Fruit & Vegetables",NA,"",18,"2 cups",2.35,1.2,12,1.18,NA,NA
"85239049013","Target","Pre-Packaged Fruit & Vegetables",NA,"",24,"2 cups",1.18,2.4,6,1.18,NA,NA
"99482474522","Whole Foods","Breads & Buns",NA,"",212,"1 SLICE",6.06,9.1,318,9.09,NA,NA
"99482476847","Whole Foods","Yogurt","Plain almondmilk unsweetened non-dairy yogurt","",94,"3/4 cup",0.59,1.2,6,2.94,NA,NA
"99482476861","Whole Foods","Yogurt","Almondmilk non-dairy yogurt","",120,"1 CONTAINER",6.67,1.3,7,3.33,NA,NA
"85239049198","Target","Pre-Packaged Fruit & Vegetables",NA,"",28,"1 package",0.7,2.1,95,2.82,NA,NA
"85239049129","Target","Pre-Packaged Fruit & Vegetables",NA,"",29,"2 cups",0,2.4,76,2.35,NA,NA
"85239048818","Target","Pre-Packaged Fruit & Vegetables",NA,"",53,"1 cup",2.35,3.5,24,3.53,NA,NA
"85239049037","Target","Pre-Packaged Fruit & Vegetables",NA,"",28,"1 package",0.7,2.1,77,2.82,NA,NA
"85239049327","Target","Pre-Packaged Fruit & Vegetables",NA,"",200,"1 cup",1,2,270,4,NA,NA
"85239048955","Target","Pre-Packaged Fruit & Vegetables",NA,"",41,"11/3 cups",3.53,2.4,0,2.35,NA,NA
"85239041123","Target","Nut & Seed Butters",NA,"",594,"2 Tbsp",3.12,3.1,0,12.5,NA,NA
"85239051689","Target","Pre-Packaged Fruit & Vegetables",NA,"",150,"1 cup",7,2,240,3,NA,NA
"85239051641","Target","Pre-Packaged Fruit & Vegetables",NA,"",140,"1 cup",3,2,410,3,NA,NA
"85239051702","Target","Pre-Packaged Fruit & Vegetables",NA,"",140,"1 cup",3,2,270,3,NA,NA
"85239051696","Target","Pre-Packaged Fruit & Vegetables",NA,"",140,"1 cup",3,2,230,3,NA,NA
"85239051610","Target","Pre-Packaged Fruit & Vegetables",NA,"",160,"1 cup",6,3,360,3,NA,NA
"85239051597","Target","Pre-Packaged Fruit & Vegetables",NA,"",150,"1 cup",3,2,160,4,NA,NA
"85239051603","Target","Pre-Packaged Fruit & Vegetables",NA,"",170,"1 cup",6,3,380,3,NA,NA
"85239051627","Target","Pre-Packaged Fruit & Vegetables",NA,"",140,"1 cup",3,2,220,3,NA,NA
"99482483159","Whole Foods","Milk",NA,"",62,"1 cup",4.58,0,50,3.33,NA,NA
"11110016652","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",35,"1 cup",1.18,2.4,29,2.35,NA,NA
"85239049747","Target","Pre-Packaged Fruit & Vegetables",NA,"",35,"3 ONZ",4.71,3.5,76,1.18,NA,NA
"85239049778","Target","Pre-Packaged Fruit & Vegetables",NA,"",35,"3 ONZ",4.71,3.5,76,1.18,NA,NA
"21130199372","Safeway","Yogurt","Pumpkin spice seasons lowfat yogurt, pumpkin spice","",100,"1 CONTAINER",15.88,0,62,3.53,NA,NA
"21130132461","Safeway","Yogurt","Dairy farms plain lowfat yogurt","",59,"6 ONZ",7.06,0,65,4.71,NA,NA
"21130132454","Safeway","Yogurt","Strawberry blended yogurt, strawberry","",88,"6 ONZ",10,0,53,3.53,NA,NA
"85239049235","Target","Pre-Packaged Fruit & Vegetables",NA,"",24,"2 cups",1.18,2.4,6,1.18,NA,NA
"99482482817","Whole Foods","Nut & Seed Butters",NA,"",562,"2 Tbsp",12.5,9.4,109,18.75,NA,NA
"85239045893","Target","Cereal","French Vanilla Almond Granola","",438,"1/3 cup",25,6.2,125,9.38,NA,NA
"85239044612","Target","Snack, Energy & Granola Bars",NA,"",550,"1 BAR",17.5,15,88,20,NA,NA
"99482472122","Whole Foods","Yogurt","Organic whole milk yogurt","",87,"1 tub",10,0.7,63,3.33,NA,NA
"11110038241","Kroger","Yogurt","Vanilla kefir cultured lowfat milk, vanilla","",62,"8 OZA",8.75,0,58,4.58,NA,NA
"99482472115","Whole Foods","Yogurt","Organic whole milk yogurt","",93,"1 tub",10,0,50,3.33,NA,NA
"99482467661","Whole Foods","Milk",NA,"",38,"1 cup",5,0,52,3.33,NA,NA
"99482472092","Whole Foods","Yogurt",NA,"",88,"1 TUB",10.62,0,62,2.65,NA,NA
"21130199389","Safeway","Yogurt","Eggnog lowfat yogurt, eggnog","",100,"1 CONTAINER",15.29,0,62,2.94,NA,NA
"11110784124","Kroger","Cereal","A blend of soy nuggets, crisp rice, corn flakes and bran flakes flavored with cinnamon high protein multigrain granola, soy nuggets, crisp rice, corn flakes and bran flakes","",407,"3/4 cup",20.37,9.3,352,25.93,NA,NA
"99482483104","Whole Foods","Milk",NA,"",50,"1 cup",5,0,48,3.33,NA,NA
"99482483111","Whole Foods","Milk",NA,"",33,"1 cup",5,0,42,3.33,NA,NA
"99482483050","Whole Foods","Milk",NA,"",62,"1 cup",5,0,44,3.33,NA,NA
"99482483098","Whole Foods","Milk",NA,"",62,"1 cup",5,0,44,3.33,NA,NA
"99482483142","Whole Foods","Milk",NA,"",50,"1 cup",5,0,48,3.33,NA,NA
"85239080009","Target","Breads & Buns",NA,"",170,"1 FLATBREAD",0,18.9,434,13.21,NA,NA
"85239080023","Target","Breads & Buns",NA,"",170,"1 FLATBREAD",0,18.9,434,13.21,NA,NA
"85239091159","Target","Pre-Packaged Fruit & Vegetables",NA,"",18,"1 3/4 cup",1.18,2.4,6,1.18,NA,NA
"85239080030","Target","Breads & Buns",NA,"",193,"1 FLATBREAD",0,14,456,17.54,NA,NA
"21130132614","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",82,"3 ONZ",3.53,3.5,147,3.53,NA,NA
"11110042910","Kroger","Cereal",NA,"",375,"1 CONTAINER",17.5,7.5,625,10,NA,NA
"11110041944","Kroger","Breads & Buns",NA,"",232,"0.1 LOAF",7.14,3.6,357,7.14,NA,NA
"11110502957","Kroger","Yogurt","Lowfat blended strawberry yogurt","",82,"2/3 cup",11.18,0,62,4.12,NA,NA
"11110044259","Kroger","Cereal",NA,"",467,"1/3 cup",26.67,6.7,183,10,NA,NA
"21130139248","Safeway","Breads & Buns",NA,"",280,"1 BUN",6,2,380,8,NA,NA
"21130139262","Safeway","Breads & Buns",NA,"",273,"1 SLICE",6.82,2.3,477,6.82,NA,NA
"11110896438","Kroger","Cereal","Grain Free Original Granola","",533,"1/3 cup",13.33,6.7,333,16.67,NA,NA
"21130139286","Safeway","Breads & Buns",NA,"",250,"1 SLICE",3.57,7.1,482,10.71,NA,NA
"21130139279","Safeway","Breads & Buns",NA,"",250,"1 SLICE",3.57,0,482,7.14,NA,NA
"21130139293","Safeway","Breads & Buns",NA,"",286,"1 SLICE",3.57,3.6,536,10.71,NA,NA
"11110045874","Kroger","Yogurt","Whole Milk Yogurt","",82,"2/3 cup",4.12,0,35,9.41,NA,NA
"11110045904","Kroger","Yogurt",NA,"",82,"2/3 cup",9.41,0,35,8.82,NA,NA
"85239078648","Target","Yogurt",NA,"",100,"5.3 ONZ",10.67,0,30,8.67,NA,NA
"85239078457","Target","Yogurt",NA,"",73,"5.3 ONZ",8,0,30,8.67,NA,NA
"85239078563","Target","Yogurt","Black Cherry Blended Greek Lowfat Yogurt","",93,"5.3 ONZ",10,0,27,8.67,NA,NA
"85239078471","Target","Yogurt",NA,"",80,"5.3 ONZ",9.33,0,30,8.67,NA,NA
"85239078662","Target","Yogurt",NA,"",93,"5.3 ONZ",10.67,0,30,8,NA,NA
"85239078556","Target","Yogurt",NA,"",87,"5.3 ONZ",9.33,0,30,8.67,NA,NA
"85239078501","Target","Yogurt",NA,"",93,"5.3 ONZ",10.67,0,30,8.67,NA,NA
"85239078495","Target","Yogurt",NA,"",80,"5.3 ONZ",10,0,30,8.67,NA,NA
"85239078488","Target","Yogurt",NA,"",80,"5.3 ONZ",10,0,27,8.67,NA,NA
"85239078464","Target","Yogurt",NA,"",80,"5.3 ONZ",9.33,0,30,8.67,NA,NA
"85239078440","Target","Yogurt","Vanilla honey blended Greek whole milk yogurt","",106,"3/4 cup",10.59,0,29,8.24,NA,NA
"21130120055","Safeway","Breads & Buns",NA,"",195,"2 SLICES",4.88,9.8,561,7.32,NA,NA
"85239044919","Target","Nut & Seed Butters",NA,"",594,"2 Tbsp",9.38,6.2,406,21.88,NA,NA
"85239007631","Target","Cereal",NA,"",400,"3/4 cup",36.67,0,467,3.33,NA,NA
"85239007532","Target","Cereal",NA,"",375,"1 cup",20.83,12.5,354,10.42,NA,NA
"85239007525","Target","Cereal",NA,"",385,"1 cup",15.38,9.2,231,15.38,NA,NA
"85239078419","Target","Yogurt","Plain Greek Nonfat Yogurt","",59,"3/4 cup",3.53,0,32,10.59,NA,NA
"85239078433","Target","Yogurt","Plain Greek Whole Milk Yogurt","",88,"3/4 cup",2.94,0,32,9.41,NA,NA
"85239078426","Target","Yogurt",NA,"",71,"3/4 cup",8.24,0,29,8.82,NA,NA
"21130132447","Safeway","Yogurt","Vanilla flavored yogurt made with whole milk","",88,"6 ONZ",10,0,47,3.53,NA,NA
"11110869630","Kroger","Canned & Bottled Beans",NA,"",77,"1/2 cup",0.77,5.4,369,4.62,NA,NA
"11110849649","Kroger","Milk",NA,"",133,"2 Tbsp",10,NA,100,6.67,NA,NA
"99482483067","Whole Foods","Milk",NA,"",50,"1 cup",5,0,48,3.33,NA,NA
"11110849939","Kroger","Cereal",NA,"",400,"1 1/4 cup",27.5,5,775,10,NA,NA
"11110834362","Kroger","Nut & Seed Butters",NA,"",594,"2 Tbsp",3.12,3.1,0,12.5,NA,NA
"11110825223","Kroger","Snack, Energy & Granola Bars",NA,"",400,"1 BAR",44.44,4.4,144,6.67,NA,NA
"11110822789","Kroger","Snack, Energy & Granola Bars",NA,"",500,"1 BAR",20,5,75,20,NA,NA
"11110822772","Kroger","Snack, Energy & Granola Bars",NA,"",475,"1 BAR",32.5,5,38,7.5,NA,NA
"11110807441","Kroger","Canned & Bottled Beans",NA,"",77,"1/2 cup",0.77,3.8,100,5.38,NA,NA
"11110807045","Kroger","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,3.8,100,5.38,NA,NA
"11110807038","Kroger","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,6.2,96,6.15,NA,NA
"11110037404","Kroger","Nut & Seed Butters",NA,"",594,"1 PACK",6.25,9.4,203,18.75,NA,NA
"99482452926","Whole Foods","Cereal","Fruit nut muesli","",391,"1/2 cup",15.62,12.5,0,10.94,NA,NA
"11110905918","Kroger","Nut & Seed Butters",NA,"",594,"2 Tbsp",3.12,9.4,0,25,NA,NA
"11110896452","Kroger","Cereal","Oats & Honey Crunchy Clusters Of Rolled Oats Sweetened With Honey, Cane Sugar And Maple Syrup, With A Hint Of Cinnamon Granola Clusters, Oats & Honey","",433,"1/3 cup",23.33,6.7,167,10,NA,NA
"99482469337","Whole Foods","Pre-Packaged Fruit & Vegetables",NA,"",24,"85 GRM",3.53,2.4,24,1.18,NA,NA
"99482469320","Whole Foods","Pre-Packaged Fruit & Vegetables",NA,"",29,"3.5 FULLY DRESSED SERVINGS PER CONTAINER, 1 CUP SALAD ONLY, 1 CUP DRESSED SALAD WITH TOPPINGS (100G) | ABOUT",3.53,2.4,35,1.18,NA,NA
"99482473969","Whole Foods","Breads & Buns",NA,"",321,"1 SLICE",3.57,3.6,446,7.14,NA,NA
"99482468804","Whole Foods","Breads & Buns",NA,"",297,"2 SLICES",20.31,3.1,359,7.81,NA,NA
"99482474416","Whole Foods","Breads & Buns",NA,"",245,"1 BUN",3.77,5.7,415,11.32,NA,NA
"99482479794","Whole Foods","Cereal",NA,"",375,"1/2 cup",0,10,0,12.5,NA,NA
"99482473952","Whole Foods","Breads & Buns",NA,"",219,"1 SLICE",3.12,6.2,328,12.5,NA,NA
"99482474591","Whole Foods","Breads & Buns",NA,"",245,"1 BUN",3.77,5.7,415,11.32,NA,NA
"99482461850","Whole Foods","Cereal",NA,"",375,"1/2 cup",2.5,10,0,12.5,NA,NA
"99482474614","Whole Foods","Breads & Buns",NA,"",264,"1 BUN",3.77,1.9,472,7.55,NA,NA
"99482474690","Whole Foods","Breads & Buns",NA,"",282,"1 BAGEL",5.88,2.4,376,10.59,NA,NA
"99482463250","Whole Foods","Nut & Seed Butters",NA,"",594,"2 Tbsp",6.25,6.2,312,21.88,NA,NA
"99482165420","Whole Foods","Milk",NA,"",38,"1 cup",5,0,52,3.33,NA,NA
"99482165406","Whole Foods","Milk",NA,"",54,"1 cup",4.58,0,50,3.33,NA,NA
"99482479787","Whole Foods","Cereal","Instant oatmeal triple berry","",386,"1 cup",19.3,8.8,211,10.53,NA,NA
"99482165413","Whole Foods","Milk",NA,"",62,"1 cup",4.58,0,50,3.33,NA,NA
"11110046017","Kroger","Breads & Buns",NA,"",196,"56 GRM",1.79,3.6,375,7.14,NA,NA
"99482475901","Whole Foods","Milk",NA,"",175,"1/2 cup",18.33,0,54,4.17,NA,NA
"11110027047","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",221,"1 APPLE",19.47,8,22,5.31,NA,NA
"85239080016","Target","Breads & Buns",NA,"",189,"1 FLATBREAD",1.89,15.1,377,13.21,NA,NA
"99482483029","Whole Foods","Milk",NA,"",50,"1 cup",5,0,48,3.33,NA,NA
"99482483074","Whole Foods","Milk",NA,"",42,"1 cup",5.42,0,44,3.33,NA,NA
"99482483012","Whole Foods","Milk",NA,"",62,"1 cup",5,0,44,3.33,NA,NA
"99482483081","Whole Foods","Milk",NA,"",33,"1 cup",5,0,42,3.33,NA,NA
"99482483135","Whole Foods","Milk",NA,"",62,"1 cup",5,0,44,3.33,NA,NA
"21130132591","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",82,"3 ONZ",4.71,2.4,212,1.18,NA,NA
"21130132584","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",94,"3 ONZ",4.71,2.4,271,1.18,NA,NA
"21130137312","Safeway","Breads & Buns",NA,"",260,"2 SLICES",2,2,500,8,NA,NA
"85239049174","Target","Pre-Packaged Fruit & Vegetables",NA,"",28,"1 container",0.7,2.1,77,2.11,NA,NA
"85239049655","Target","Pre-Packaged Fruit & Vegetables",NA,"",41,"3 ONZ",5.88,2.4,76,1.18,NA,NA
"99482479619","Whole Foods","Cereal",NA,"",450,"2/3 cup",25,6.7,108,8.33,NA,NA
"85239049204","Target","Pre-Packaged Fruit & Vegetables",NA,"",26,"1 container",0.64,1.9,71,2.56,NA,NA
"85239048894","Target","Pre-Packaged Fruit & Vegetables",NA,"",18,"3 ONZ",1.18,2.4,0,2.35,NA,NA
"21130139255","Safeway","Breads & Buns",NA,"",283,"1 BUN",6.52,2.2,370,8.7,NA,NA
"21130984459","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",35,"1 cup",3.53,2.4,47,2.35,NA,NA
"99482493318","Whole Foods","Cereal",NA,"",463,"1/2 cup",22.22,7.4,139,11.11,NA,NA
"85239092910","Target","Pre-Packaged Fruit & Vegetables",NA,"",110,"1 cup",6,2,260,3,NA,NA
"85239120835","Target","Breads & Buns",NA,"",233,"1 slice",0,3.3,600,6.67,NA,NA
"85239120859","Target","Breads & Buns",NA,"",267,"1 slice",0,3.3,567,6.67,NA,NA
"85239111840","Target","Cereal","old fashioned oats","",375,"1/2 cup",0,10,0,12.5,NA,NA
"85239111871","Target","Cereal","Steel Cut Oats","",375,"1/4 cup",0,10,0,12.5,NA,NA
"85239111895","Target","Cereal","Quick Oats","",375,"1/2 cup",0,10,0,12.5,NA,NA
"99482468736","Whole Foods","Breads & Buns",NA,"",340,"1.25 inch slice",14,4,420,8,NA,NA
"99482493516","Whole Foods","Breads & Buns",NA,"",260,"1 bagel",6,5,430,2,NA,NA
"99482491130","Whole Foods","Cereal","Raisin Bran","",309,"1 cup",27.27,14.5,436,9.09,NA,NA
"99482474058","Whole Foods","Breads & Buns",NA,"",271,"1 bagel",3.53,0,341,9.41,NA,NA
"99482430405","Whole Foods","Milk",NA,"",62,"1 cup",4.58,0,50,3.33,NA,NA
"99482421519","Whole Foods","Breads & Buns",NA,"",389,"8 pieces",NA,11.1,417,11.11,NA,NA
"85239136539","Target","Pre-Packaged Fruit & Vegetables",NA,"",20,"1 package",0.78,1.6,27,1.56,NA,NA
"21130146734","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",114,"1 container",3.8,2.2,190,1.63,NA,NA
"11110059383","Kroger","Breads & Buns",NA,"",270,"1 roll",5.41,1.4,459,8.11,NA,NA
"99482493455","Whole Foods","Breads & Buns",NA,"",320,"50 g",6,2,700,8,NA,NA
"85239091067","Target","Pre-Packaged Fruit & Vegetables",NA,"",18,"3.25 cups",1.22,2.4,6,1.22,NA,NA
"21130132607","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",200,"3 ONZ",4.71,1.2,553,9.41,NA,NA
"21130146680","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",21,"1 bag",0.7,1.4,49,2.11,NA,NA
"99482484316","Whole Foods","Snack, Energy & Granola Bars",NA,"",378,"1 bar",32.43,2.7,230,5.41,NA,NA
"99482490133","Whole Foods","Cereal","Berry Crisp Pillows","",375,"3/4 cup",28.12,3.1,156,6.25,NA,NA
"21130148752","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",24,"2/3 cup",2.35,2.4,29,2.35,NA,NA
"21130148783","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",41,"2/3 cup",2.35,3.5,24,3.53,NA,NA
"21130148776","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",41,"2/3 cup",2.35,3.5,24,3.53,NA,NA
"21130148769","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",24,"2/3 cup",2.35,2.4,29,2.35,NA,NA
"21130146710","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",21,"1 bag",0.7,1.4,25,1.41,NA,NA
"11110062918","Kroger","Cereal","instant oatmeal apple cinnamon","",381,"1 packet",38.1,7.1,357,7.14,NA,NA
"99482494315","Whole Foods","Nut & Seed Butters",NA,"",NA,"2 Tbsp",29.73,2.7,122,2.7,NA,NA
"11110047762","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",41,"2 cups",1.18,2.4,65,3.53,NA,NA
"11110045843","Kroger","Milk",NA,"",50,"1 cup",7.5,0,121,3.75,NA,NA
"21130146697","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",25,"1 bag",0.7,2.1,77,2.82,NA,NA
"21130146703","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",21,"1 bag",0.7,1.4,63,2.11,NA,NA
"99482477554","Whole Foods","Milk",NA,"",50,"1 cup",4.58,0,50,3.33,NA,NA
"99482471323","Whole Foods","Milk",NA,"",50,"1 cup",4.58,0,50,3.33,NA,NA
"11110052759","Kroger","Breads & Buns",NA,"",289,"1 slice",5.26,2.6,500,7.89,NA,NA
"99482477578","Whole Foods","Milk",NA,"",33,"1 cup",4.58,0,52,3.33,NA,NA
"21130282807","Safeway","Cereal",NA,"",400,"0.75 cup",36.67,6.7,633,6.67,NA,NA
"11110001207","Kroger","Breads & Buns",NA,"",269,"1 SLICE",7.69,0,538,7.69,NA,NA
"740661","Trader Joes","Breads & Buns",NA,"",214,"1 ONZ",0,10.7,464,17.86,NA,NA
"99482420246","Whole Foods","Nut & Seed Butters",NA,"",656,"2 Tbsp",6.25,6.2,0,21.88,NA,NA
"85239906354","Target","Cereal","Frosted Oat Cereal Bites With Marshmallows","",407,"0.75 cup",37.04,7.4,556,7.41,NA,NA
"507318","Trader Joes","Nut & Seed Butters",NA,"",594,"2 Tbsp",3.12,9.4,16,25,NA,NA
"85239901151","Target","Cereal","Frosted shredded wheat breakfast cereal","",350,"21 BISCUITS",20,10,8,8.33,NA,NA
"85239131763","Target","Breads & Buns",NA,"",281,"1 ROLL",1.75,1.8,596,8.77,NA,NA
"85239131732","Target","Breads & Buns",NA,"",246,"2 ONZ",1.75,1.8,596,8.77,NA,NA
"524094","Trader Joes","Breads & Buns",NA,"",259,"3 ONZ",7.06,3.5,318,10.59,NA,NA
"414340","Trader Joes","Yogurt",NA,"",94,"1 CONTAINER",15.88,0.6,71,4.71,NA,NA
"85239988787","Target","Cereal","Instant oatmeal","",256,"1 PACKET",13.95,7,291,6.98,NA,NA
"85239120095","Target","Cereal","Lightly sweetened corn & whole wheat flake cereal with granola and almond slices","",400,"1 cup",17.5,5,338,7.5,NA,NA
"85239906378","Target","Cereal",NA,"",387,"0.75 cup",41.94,3.2,371,3.23,NA,NA
"85239211342","Target","Breads & Buns",NA,"",286,"1 SLICE",7.14,0,464,7.14,NA,NA
"85239127407","Target","Breads & Buns",NA,"",282,"1 BUN",5.13,2.6,462,10.26,NA,NA
"85239105122","Target","Yogurt","Greek yogurt","",73,"1 CONTAINER",8,0,33,8,NA,NA
"507295","Trader Joes","Nut & Seed Butters",NA,"",594,"2 Tbsp",3.12,9.4,16,25,NA,NA
"508469","Trader Joes","Breads & Buns",NA,"",281,"2 ONZ",7.02,8.8,509,10.53,NA,NA
"11110846761","Kroger","Cereal",NA,"",322,"1 cup",28.81,11.9,356,8.47,NA,NA
"11110835314","Kroger","Yogurt","Greek Nonfat Yogurt","",87,"1 CONTAINER",11.33,0,30,8.67,NA,NA
"99482438852","Whole Foods","Cereal",NA,"",367,"1 cup",0,10.2,0,8.16,NA,NA
"99482443436","Whole Foods","Cereal",NA,"",382,"0.5 cup",1.82,10.9,91,12.73,NA,NA
"99482421885","Whole Foods","Cereal","Peanut Butter Balls","",407,"1 cup",25.93,3.7,778,7.41,NA,NA
"99482438982","Whole Foods","Cereal","Organic Bran Flakes","",367,"0.75 cup",6.67,16.7,333,10,NA,NA
"99482443429","Whole Foods","Cereal","Engine 2, plant-strong, rip's big bowl banana walnut","",382,"0.5 cup",9.09,10.9,73,12.73,NA,NA
"99482439033","Whole Foods","Cereal","365 everyday value, organic raisin bran cereal","",327,"1 cup",27.27,10.9,218,7.27,NA,NA
"99482443412","Whole Foods","Cereal",NA,"",382,"0.5 cup",10.91,9.1,73,12.73,NA,NA
"99482452919","Whole Foods","Cereal",NA,"",400,"0.66 cup",21.82,9.1,309,20,NA,NA
"99482439019","Whole Foods","Cereal","Organic Golden Flakes & Oat Clusters","",400,"0.75 cup",16.67,6.7,350,10,NA,NA
"99482448639","Whole Foods","Cereal","Organic Peanut Butter & Cocoa Balls","",367,"1 cup",23.33,6.7,533,6.67,NA,NA
"99482452940","Whole Foods","Cereal","Organic Morning O's Honey Nut","",393,"0.75 cup",28.57,7.1,268,7.14,NA,NA
"99482452964","Whole Foods","Cereal",NA,"",367,"1 cup",33.33,6.7,267,6.67,NA,NA
"99482438937","Whole Foods","Cereal","Organic Cocoa Rice Crisps","",387,"0.75 cup",29.03,3.2,290,3.23,NA,NA
"99482439040","Whole Foods","Cereal","Morning O's","",400,"1 cup",3.33,10,533,13.33,NA,NA
"99482438999","Whole Foods","Cereal","Frosted flakes","",367,"1 cup",26.67,3.3,217,3.33,NA,NA
"99482448738","Whole Foods","Cereal","365 everyday value, raisin granola, lightly sweetened organic mix of toasted whole grain oats, crisp brown rice, sweet raisins & crunchy almonds","",436,"0.5 cup",23.64,7.3,91,9.09,NA,NA
"99482439026","Whole Foods","Cereal","Wheat Waffles Cereal","",367,".75 cup",16.67,10,567,10,NA,NA
"99482448646","Whole Foods","Cereal",NA,"",333,"1 cup",29.63,11.1,389,7.41,NA,NA
"448642","Trader Joes","Canned & Bottled Beans",NA,"",82,"0.5 cup",0.82,4.9,303,4.92,NA,NA
"502627","Trader Joes","Canned & Bottled Beans",NA,"",77,"0.5 cup",0,3.1,108,5.38,NA,NA
"536493","Trader Joes","Yogurt",NA,"",80,"5.3 ONZ",10,NA,27,8,NA,NA
"513999","Trader Joes","Yogurt",NA,"",88,"6 ONZ",11.76,0,47,3.53,NA,NA
"772914","Trader Joes","Yogurt",NA,"",132,"1 CONTAINER",10.13,0,59,4.85,NA,NA
"542326","Trader Joes","Yogurt","Organic plain whole milk yogurt","",70,"8 ONZ",4.85,0,53,3.52,NA,NA
"560740","Trader Joes","Yogurt",NA,"",88,"6 ONZ",13.53,0,47,3.53,NA,NA
"429597","Trader Joes","Yogurt",NA,"",82,"6 ONZ",11.76,0,50,3.53,NA,NA
"514378","Trader Joes","Nut & Seed Butters",NA,"",594,"2 Tbsp",6.25,9.4,0,21.88,NA,NA
"501019","Trader Joes","Snack, Energy & Granola Bars",NA,"",378,"1 BAR",40.54,2.7,270,5.41,NA,NA
"180245","Trader Joes","Cereal",NA,"",385,"1 cup",21.15,9.6,0,9.62,NA,NA
"177054","Trader Joes","Cereal",NA,"",320,"0.5 cup",16,10,110,8,NA,NA
"11110766557","Kroger","Cereal","Old Fashioned Oats","",375,"0.5 cup",2.5,10,0,15,NA,NA
"11110717924","Kroger","Canned & Bottled Beans",NA,"",77,"0.5 cup",2.31,3.8,308,4.62,NA,NA
"11110717894","Kroger","Canned & Bottled Beans",NA,"",69,"0.5 cup",1.54,4.6,315,5.38,NA,NA
"531863","Trader Joes","Canned & Bottled Beans",NA,"",92,"0.5 cup",0.77,7.7,200,6.15,NA,NA
"11110454942","Kroger","Yogurt","Cultured Dairy Blend Pumpkin Pie","",35,"6 ONZ",1.76,0,62,5.29,NA,NA
"11110454966","Kroger","Yogurt","Cultured Dairy Blend, Blueberry Muffin With Other Natural Flavors With Vit A&D & Calcium Added","",35,"6 ONZ",1.76,0,71,5.29,NA,NA
"99482441869","Whole Foods","Canned & Bottled Beans",NA,"",85,"0.5 cup",0.77,6.2,77,6.15,NA,NA
"85239129210","Target","Breads & Buns",NA,"",438,"8 TOASTS",0,0,688,6.25,NA,NA
"85239432402","Target","Breads & Buns",NA,"",275,"1 SLICE",2.5,5,575,10,NA,NA
"85239433560","Target","Breads & Buns",NA,"",256,"1 SLICE",2.33,2.3,512,6.98,NA,NA
"85239342336","Target","Pre-Packaged Fruit & Vegetables",NA,"",41,"3 ONZ",3.53,1.2,0,1.18,NA,NA
"85239342435","Target","Pre-Packaged Fruit & Vegetables",NA,"",29,"3 ONZ",3.53,2.4,12,1.18,NA,NA
"11110784070","Kroger","Cereal","Mixed Berry Granola","",364,"0.5 cup",29.09,7.3,136,5.45,NA,NA
"11110836199","Kroger","Cereal","Honey Almond Flax Cereal","",364,"0.75 cup",23.64,20,182,18.18,NA,NA
"11110784117","Kroger","Cereal","Cranberry Apple Cinnamon","",418,"0.67 cup",27.27,5.5,155,7.27,NA,NA
"11110784094","Kroger","Cereal","Baobab Coconut","",473,"0.5 cup",25.45,7.3,109,7.27,NA,NA
"11110832993","Kroger","Cereal","Honey Nut Toasted Oats","",400,"1 cup",33.33,6.7,567,10,NA,NA
"11110806154","Kroger","Nut & Seed Butters",NA,"",568,"2 Tbsp",48.65,4.1,27,5.41,NA,NA
"11110725868","Kroger","Canned & Bottled Beans",NA,"",92,"0.50 cup",1.54,4.6,392,5.38,NA,NA
"11110849410","Kroger","Canned & Bottled Beans",NA,"",85,"0.5 cup",0.77,4.6,96,5.38,NA,NA
